Tag.ID,TimeStep.coa,Sensor.Value.coa,Sensor.Unit,Number.of.Stations,Number.of.Detections,Sci.Name,Common.Name,Tag.Project,Release.Latitude,Release.Longitude,Release.Date,Tag.Life,Tag.Status,Sex,Bio,Longitude.coa,Latitude.coa,Err
64475,07/10/2017 19:30:00,NA,NA,1,4,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26629436,25.68824331,360
64475,07/10/2017 20:00:00,NA,NA,1,4,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26690568,25.68989713,135.5
64475,07/11/2017 07:30:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26307722,25.68931011,389
64475,07/11/2017 08:00:00,NA,NA,1,2,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26519559,25.68956539,200.5
64475,07/11/2017 11:00:00,NA,NA,1,4,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26709168,25.69071781,111.75
64475,07/11/2017 11:30:00,NA,NA,1,9,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26771168,25.69014291,224.5555556
64475,07/11/2017 12:00:00,NA,NA,1,12,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26731001,25.69040498,176.3333333
64475,07/11/2017 12:30:00,NA,NA,1,12,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26672278,25.69082473,191
64475,07/11/2017 13:00:00,NA,NA,1,10,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26726427,25.69024208,248
64475,07/11/2017 13:30:00,NA,NA,1,12,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26658717,25.69059609,173.8333333
64475,07/11/2017 14:00:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.2685088,25.68860984,316
64475,07/11/2017 20:00:00,NA,NA,1,7,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28161298,25.69436177,181.4285714
64475,07/11/2017 20:30:00,NA,NA,1,16,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28162156,25.69392869,109.625
64475,07/11/2017 21:00:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28136744,25.69311568,132
64475,07/11/2017 23:00:00,NA,NA,1,5,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26570041,25.69002726,161.4
64475,07/11/2017 23:30:00,NA,NA,1,5,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26784051,25.69105538,207.4
64475,07/12/2017 00:00:00,NA,NA,1,3,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26621589,25.68927511,295.3333333
64475,07/12/2017 01:00:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26661059,25.69068473,19
64475,07/12/2017 02:00:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26684317,25.68992822,106
64475,07/12/2017 02:30:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26644088,25.69085916,12
64475,07/12/2017 03:00:00,NA,NA,1,9,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26729622,25.69035482,241
64475,07/12/2017 03:30:00,NA,NA,1,1,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26808842,25.6911509,157
64475,07/12/2017 04:00:00,NA,NA,1,3,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26788301,25.69188532,231.6666667
64475,07/12/2017 04:30:00,NA,NA,1,5,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26649958,25.69144518,102.2
64475,07/12/2017 05:00:00,NA,NA,1,6,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.26694053,25.69045246,121.8333333
64475,07/17/2017 21:00:00,NA,NA,1,2,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28941149,25.81532081,311
64475,07/17/2017 22:00:00,NA,NA,1,3,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28197677,25.78816731,61
64475,07/18/2017 02:00:00,NA,NA,1,3,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28271058,25.78874663,88
64475,07/23/2017 21:00:00,NA,NA,1,6,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.28243072,25.78743595,134.3333333
64475,07/25/2017 02:00:00,NA,NA,1,3,CM,green,Bimini,25.690606,-79.26584,5/2/17,513,deployed,unknown,56.2,-79.29326067,25.76434816,90.33333333
64477,05/03/2017 23:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26697036,25.69130388,65
64477,05/03/2017 23:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26669912,25.69072076,20
64477,05/04/2017 00:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2695225,25.6920908,330.3333333
64477,05/04/2017 01:30:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26589745,25.68926118,219
64477,05/04/2017 03:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26726082,25.68967635,149.5
64477,05/04/2017 04:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26708927,25.68942447,322.5
64477,05/04/2017 05:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26664383,25.68998678,96
64477,05/04/2017 06:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26757251,25.69077205,102
64477,05/04/2017 07:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26644129,25.69053381,37
64477,05/06/2017 17:30:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2665303,25.69060088,162.6
64477,05/06/2017 18:00:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26638838,25.69107885,67.75
64477,05/06/2017 19:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26734874,25.69220982,358.5
64477,05/06/2017 20:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.27056111,25.68946342,430
64477,05/07/2017 03:30:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26665904,25.69143683,164.2
64477,05/07/2017 04:00:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.267658,25.69055769,149.75
64477,05/07/2017 04:30:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26748954,25.69042086,196.2
64477,05/07/2017 05:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26855396,25.69111438,240
64477,05/07/2017 06:00:00,NA,NA,1,10,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26719803,25.69049653,194
64477,05/07/2017 06:30:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26842126,25.68983274,293.1428571
64477,05/07/2017 07:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26585491,25.68991866,163.6666667
64477,05/07/2017 09:00:00,NA,NA,1,15,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26716302,25.68937463,263.7333333
64477,05/07/2017 09:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26620256,25.6898796,399.3333333
64477,05/07/2017 10:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26650622,25.69082637,6
64477,05/07/2017 10:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2681652,25.69380632,365
64477,05/07/2017 11:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26612531,25.6919458,129
64477,05/07/2017 11:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.27284599,25.68968698,644
64477,05/07/2017 13:00:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26649973,25.69023479,217
64477,05/07/2017 13:30:00,NA,NA,1,9,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26696159,25.69025628,164.8888889
64477,05/07/2017 14:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2674446,25.69083814,93
64477,05/07/2017 14:30:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2652369,25.68900831,324.6
64477,05/07/2017 15:00:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26688947,25.69144397,186.5
64477,05/07/2017 20:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.27005185,25.68794294,476
64477,05/07/2017 20:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26818796,25.68883895,299
64477,05/08/2017 03:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.27165096,25.68976385,525
64477,05/08/2017 04:00:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26716075,25.69132472,144
64477,05/08/2017 05:00:00,NA,NA,1,6,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26686439,25.69078319,170.3333333
64477,05/08/2017 05:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26667352,25.68903856,201
64477,05/08/2017 06:00:00,NA,NA,1,11,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26691469,25.68974146,206.8181818
64477,05/08/2017 06:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26722014,25.69114735,74
64477,05/08/2017 08:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26501457,25.68987041,200
64477,05/08/2017 09:00:00,NA,NA,1,13,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26697493,25.69075918,190.7692308
64477,05/08/2017 09:30:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2672881,25.69042852,254.2857143
64477,05/08/2017 10:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26590413,25.68998789,116
64477,05/08/2017 12:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26780818,25.68907875,233
64477,05/08/2017 12:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26670681,25.69033318,119.3333333
64477,05/08/2017 18:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2661075,25.68944976,190.6666667
64477,05/08/2017 18:30:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26589417,25.69046584,175.75
64477,05/08/2017 20:00:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26720478,25.69051071,194.2
64477,05/08/2017 20:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26751308,25.69170095,253
64477,05/08/2017 21:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26257574,25.68930551,435
64477,05/09/2017 04:00:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26610664,25.69091863,119.4285714
64477,05/09/2017 04:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26538111,25.69067019,120
64477,05/09/2017 05:00:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2666665,25.69114961,148
64477,05/09/2017 05:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26676193,25.69043118,74.33333333
64477,05/09/2017 06:00:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2672867,25.69126869,184
64477,05/09/2017 06:30:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26856159,25.68988129,254.8
64477,05/09/2017 10:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26762388,25.69211947,189.3333333
64477,05/09/2017 10:30:00,NA,NA,1,14,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26704655,25.69007327,194.6428571
64477,05/09/2017 11:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26660321,25.69043073,151.3333333
64477,05/09/2017 11:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26700926,25.68989508,115
64477,05/09/2017 12:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26792391,25.68990619,191
64477,05/09/2017 13:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26565523,25.68948917,176
64477,05/09/2017 18:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2655663,25.6907068,101
64477,05/09/2017 19:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26679483,25.69080928,24
64477,05/09/2017 19:30:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26731133,25.69121265,141.1428571
64477,05/09/2017 20:00:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26688738,25.69034719,124.5
64477,05/09/2017 20:30:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26603169,25.68992582,164
64477,05/09/2017 21:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26789174,25.68858016,291.6666667
64477,05/09/2017 22:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26891009,25.6927263,331.5
64477,05/09/2017 22:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26634318,25.6909413,24
64477,05/10/2017 05:30:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26616464,25.69104463,104.7142857
64477,05/10/2017 06:00:00,NA,NA,1,9,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26605448,25.69059108,164.3333333
64477,05/10/2017 06:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26665323,25.69102972,22
64477,05/10/2017 09:30:00,NA,NA,1,11,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26748596,25.6910425,197.7272727
64477,05/10/2017 10:00:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26858537,25.68993427,392.4
64477,05/10/2017 11:30:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26765589,25.69073268,199.6
64477,05/10/2017 12:00:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26797892,25.69110468,203.4285714
64477,05/10/2017 19:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26658542,25.69135497,56
64477,05/10/2017 19:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26650478,25.69086885,42.5
64477,05/10/2017 22:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26533554,25.69040197,150.5
64477,05/10/2017 23:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26533377,25.69220357,194
64477,05/10/2017 23:30:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26840809,25.69092182,248
64477,05/11/2017 04:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26845326,25.6900446,258
64477,05/11/2017 05:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26585004,25.69099282,73
64477,05/11/2017 05:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2648623,25.69001582,203
64477,05/11/2017 06:00:00,NA,NA,1,6,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26726832,25.68947427,227.5
64477,05/11/2017 06:30:00,NA,NA,1,8,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26676727,25.69036665,212.25
64477,05/11/2017 07:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.27046101,25.69242924,491.5
64477,05/11/2017 07:30:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26789037,25.69139858,308.25
64477,05/11/2017 10:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26830131,25.68770298,390
64477,05/11/2017 10:30:00,NA,NA,1,8,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26721763,25.68921909,347.75
64477,05/11/2017 11:00:00,NA,NA,1,15,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26790047,25.6902651,297
64477,05/11/2017 11:30:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26735653,25.68945368,301.1666667
64477,05/11/2017 12:00:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26619106,25.68959752,217.3333333
64477,05/11/2017 12:30:00,NA,NA,1,17,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26778133,25.69121949,207.1176471
64477,05/11/2017 13:00:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26675607,25.69101009,173.9166667
64477,05/11/2017 13:30:00,NA,NA,1,6,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2664811,25.69024221,164.6666667
64477,05/11/2017 14:00:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26775814,25.69073715,217.75
64477,05/11/2017 14:30:00,NA,NA,1,14,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26668254,25.6909945,202.7857143
64477,05/11/2017 18:30:00,NA,NA,1,7,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26741588,25.69022623,171.8571429
64477,05/11/2017 19:00:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26746272,25.69020516,304.5
64477,05/11/2017 19:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26862359,25.69095279,284.5
64477,05/12/2017 03:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26764065,25.69305225,267
64477,05/12/2017 03:30:00,NA,NA,1,9,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26773814,25.69089794,189.1111111
64477,05/12/2017 04:00:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2670369,25.69020404,243
64477,05/12/2017 04:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26778498,25.69187627,275.5
64477,05/12/2017 12:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26559575,25.68981561,150
64477,05/12/2017 12:30:00,NA,NA,1,8,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26750963,25.69053509,250
64477,05/12/2017 13:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26461387,25.68986059,224
64477,05/12/2017 23:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26887448,25.69209819,325.5
64477,05/13/2017 01:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26713161,25.68997127,113
64477,05/13/2017 02:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26717172,25.69134521,186.6666667
64477,05/13/2017 07:00:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26578857,25.69042228,168.3333333
64477,05/13/2017 07:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.27172964,25.68940665,543
64477,05/13/2017 08:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26896619,25.68950146,284
64477,05/14/2017 06:30:00,NA,NA,1,4,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26596945,25.68851743,291.25
64477,05/14/2017 07:00:00,NA,NA,1,5,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26696181,25.6896882,200.2
64477,05/14/2017 07:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26810815,25.68802925,349
64477,05/14/2017 14:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26701336,25.69040613,67
64477,05/14/2017 15:00:00,NA,NA,1,12,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2678246,25.68964457,291.8333333
64477,05/14/2017 15:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26714592,25.69178366,150
64477,05/14/2017 19:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26656967,25.69159452,82.5
64477,05/14/2017 19:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26671727,25.68948012,187.6666667
64477,05/14/2017 20:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.266172,25.6893405,196
64477,05/14/2017 20:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.2658949,25.69030679,148
64477,05/14/2017 21:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26651823,25.69148073,70
64477,05/14/2017 21:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26855963,25.68933835,388.6666667
64477,05/14/2017 22:00:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26825137,25.6918394,214
64477,05/14/2017 22:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26584481,25.69003905,115
64477,05/14/2017 23:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26431981,25.69091991,225
64477,05/14/2017 23:30:00,NA,NA,1,2,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26574065,25.6895441,189.5
64477,05/15/2017 00:00:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26666431,25.69250821,184
64477,05/15/2017 00:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26624928,25.69078539,32
64477,05/15/2017 03:30:00,NA,NA,1,3,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26594103,25.69122404,124.3333333
64477,05/15/2017 06:30:00,NA,NA,1,1,CM,green,Bimini,25.689589,-79.26448,5/2/17,513,deployed,unknown,49.6,-79.26720428,25.68741497,386
